Type,Percent,Iter,Method,var_x,var_y,corr_complete,corr_imputed
MCAR,50,8,miceRF,X4794,X5220,0.22125520449865627,0.04597245638337882
MCAR,50,8,miceRF,X4794,X5226,0.293182992258981,0.12482076744322312
MCAR,50,8,miceRF,X4828,X4954,0.0898312082395111,0.09420308251542986
MCAR,50,8,miceRF,X4828,X5196,0.0867489979267865,0.056865489047543814
MCAR,50,8,miceRF,X4828,X5220,-0.08470571522883175,0.07226894855970938
MCAR,50,8,miceRF,X4828,X5226,0.005257824127121005,-0.023063199545640692
MCAR,50,8,miceRF,X4954,X5196,0.05668076556096307,-0.005987598014559576
MCAR,50,8,miceRF,X4954,X5220,0.01332638833778191,-0.05081537823052108
MCAR,50,8,miceRF,X4954,X5226,0.009115046960387117,-0.0387426045396009
MCAR,50,8,miceRF,X5196,X5220,0.010876706757180532,0.0893547449443929
MCAR,50,8,miceRF,X5196,X5226,0.19674565372836075,0.1369936023998493
MCAR,50,8,miceRF,X5220,X5226,0.22752331878378967,0.014575655353142645
MCAR,50,8,miceSample,X4676,X4729,-0.13458643807329113,-0.11444108793534459
MCAR,50,8,miceSample,X4676,X4745,0.28750101650468146,0.12623977460412303
MCAR,50,8,miceSample,X4676,X4776,-0.13607275948655725,0.08422537984108
MCAR,50,8,miceSample,X4676,X4780,0.03227066473069483,0.05020099281463901
MCAR,50,8,miceSample,X4676,X4794,0.28726106556196107,0.012467861142585919
MCAR,50,8,miceSample,X4676,X4828,-0.05016493268689705,0.07538395252687288
MCAR,50,8,miceSample,X4676,X4954,-0.07620521767690396,-0.02564127653725436
MCAR,50,8,miceSample,X4676,X5196,0.14065543365021957,0.04953156295902294
MCAR,50,8,miceSample,X4676,X5220,0.1580721727478751,-0.025967377581907647
MCAR,50,8,miceSample,X4676,X5226,0.31866359788405507,0.10053949343100574
MCAR,50,8,miceSample,X4729,X4745,0.1877755227700502,0.03868192483974356
MCAR,50,8,miceSample,X4729,X4776,-0.039420938985009576,0.020581413760783
MCAR,50,8,miceSample,X4729,X4780,-0.07511823494614298,-0.03378161067250331
MCAR,50,8,miceSample,X4729,X4794,-0.019198646680501544,0.036624125171511826
MCAR,50,8,miceSample,X4729,X4828,0.2593770060105025,0.06898092485362958
MCAR,50,8,miceSample,X4729,X4954,0.03339604365470998,0.01557612452344738
MCAR,50,8,miceSample,X4729,X5196,0.08442936399243549,0.03540821989566002
MCAR,50,8,miceSample,X4729,X5220,0.11297776096650695,0.09930684594107077
MCAR,50,8,miceSample,X4729,X5226,-0.14181228161804507,0.012360760012333598
MCAR,50,8,miceSample,X4745,X4776,-0.04755867404892234,-0.07279023075807567
MCAR,50,8,miceSample,X4745,X4780,0.022871412401678868,0.09350379181277944
MCAR,50,8,miceSample,X4745,X4794,0.32942204912556916,0.12638721046775434
MCAR,50,8,miceSample,X4745,X4828,-0.03625601174099287,0.050123934701796255
MCAR,50,8,miceSample,X4745,X4954,0.05991069443423865,-0.09263408979822159
MCAR,50,8,miceSample,X4745,X5196,0.18851541041753805,0.04173700133079913
MCAR,50,8,miceSample,X4745,X5220,0.2053009022573063,0.11165200486113824
MCAR,50,8,miceSample,X4745,X5226,0.17814625364561698,0.09281149245321961
MCAR,50,8,miceSample,X4776,X4780,0.20718306749297075,0.07650387447289549
MCAR,50,8,miceSample,X4776,X4794,0.04744317966081159,0.057391728931546974
MCAR,50,8,miceSample,X4776,X4828,0.0268928604497047,0.03167561335799744
MCAR,50,8,miceSample,X4776,X4954,0.17110590491418556,-0.01004400991044622
MCAR,50,8,miceSample,X4776,X5196,0.010769979595619854,-0.07280524216616081
MCAR,50,8,miceSample,X4776,X5220,-0.035363841004637166,-0.07544437681175306
MCAR,50,8,miceSample,X4776,X5226,-0.011809596141917369,0.009775306506485823
MCAR,50,8,miceSample,X4780,X4794,0.03309907911159734,-0.05249355935945985
MCAR,50,8,miceSample,X4780,X4828,0.11338773642554473,-0.002875273163926413
MCAR,50,8,miceSample,X4780,X4954,0.11937327817625405,-0.07741014027782907
MCAR,50,8,miceSample,X4780,X5196,0.0075137545420497776,0.024510327450749998
MCAR,50,8,miceSample,X4780,X5220,0.08540252551527888,0.05233762602431436
MCAR,50,8,miceSample,X4780,X5226,0.08365805205931719,0.12777531299998776
MCAR,50,8,miceSample,X4794,X4828,-0.10340253000749859,0.057052795906979537
MCAR,50,8,miceSample,X4794,X4954,0.023889661829999725,-0.06578491799834559
MCAR,50,8,miceSample,X4794,X5196,0.07804819248859426,0.03602576121076097
MCAR,50,8,miceSample,X4794,X5220,0.22125520449865627,-0.005797120721494217
MCAR,50,8,miceSample,X4794,X5226,0.293182992258981,0.07042750026520367
MCAR,50,8,miceSample,X4828,X4954,0.0898312082395111,0.029914120179770538
MCAR,50,8,miceSample,X4828,X5196,0.0867489979267865,0.08208798329594219
MCAR,50,8,miceSample,X4828,X5220,-0.08470571522883175,-0.04723644055007457
MCAR,50,8,miceSample,X4828,X5226,0.005257824127121005,-0.015430334996209343
MCAR,50,8,miceSample,X4954,X5196,0.05668076556096307,-0.06601758725166292
MCAR,50,8,miceSample,X4954,X5220,0.01332638833778191,-0.07009457411953322
MCAR,50,8,miceSample,X4954,X5226,0.009115046960387117,0.019386565610610425
MCAR,50,8,miceSample,X5196,X5220,0.010876706757180532,0.011594823222343063
MCAR,50,8,miceSample,X5196,X5226,0.19674565372836075,0.09353686755098685
MCAR,50,8,miceSample,X5220,X5226,0.22752331878378967,0.0578992948405522
MCAR,50,8,mode,X4676,X4729,-0.13458643807329113,-0.045713774811984124
MCAR,50,8,mode,X4676,X4745,0.28750101650468146,0.19643582846427018
MCAR,50,8,mode,X4676,X4776,-0.13607275948655725,-0.04043103647495334
MCAR,50,8,mode,X4676,X4780,0.03227066473069483,-0.014883031931830668
MCAR,50,8,mode,X4676,X4794,0.28726106556196107,0.0646455149360376
MCAR,50,8,mode,X4676,X4828,-0.05016493268689705,0.03717712480028513
MCAR,50,8,mode,X4676,X4954,-0.07620521767690396,-0.040832491580321345
MCAR,50,8,mode,X4676,X5196,0.14065543365021957,0.1414404711061183
MCAR,50,8,mode,X4676,X5220,0.1580721727478751,0.07639604702912764
MCAR,50,8,mode,X4676,X5226,0.31866359788405507,0.0449912077636686
MCAR,50,8,mode,X4729,X4745,0.1877755227700502,0.1062925554357323
MCAR,50,8,mode,X4729,X4776,-0.039420938985009576,0.02041896839699198
MCAR,50,8,mode,X4729,X4780,-0.07511823494614298,-0.03841421281489329
MCAR,50,8,mode,X4729,X4794,-0.019198646680501544,-0.04516094478571221
MCAR,50,8,mode,X4729,X4828,0.2593770060105025,0.2232723230146582
MCAR,50,8,mode,X4729,X4954,0.03339604365470998,0.040149218660572264
MCAR,50,8,mode,X4729,X5196,0.08442936399243549,0.03654338138721561
MCAR,50,8,mode,X4729,X5220,0.11297776096650695,0.05925652437468497
MCAR,50,8,mode,X4729,X5226,-0.14181228161804507,0.019617003540995496
MCAR,50,8,mode,X4745,X4776,-0.04755867404892234,0.01353575690322948
MCAR,50,8,mode,X4745,X4780,0.022871412401678868,0.10485515962337635
MCAR,50,8,mode,X4745,X4794,0.32942204912556916,0.19164260590590768
MCAR,50,8,mode,X4745,X4828,-0.03625601174099287,0.019401728502469816
MCAR,50,8,mode,X4745,X4954,0.05991069443423865,0.0019226494583968442
MCAR,50,8,mode,X4745,X5196,0.18851541041753805,0.07381392817233884
MCAR,50,8,mode,X4745,X5220,0.2053009022573063,0.011066844146800208
MCAR,50,8,mode,X4745,X5226,0.17814625364561698,0.0019123725744939935
MCAR,50,8,mode,X4776,X4780,0.20718306749297075,0.2565814446385615
MCAR,50,8,mode,X4776,X4794,0.04744317966081159,0.11937327817625434
MCAR,50,8,mode,X4776,X4828,0.0268928604497047,-0.038054032804831425
MCAR,50,8,mode,X4776,X4954,0.17110590491418556,0.02255636625129611
MCAR,50,8,mode,X4776,X5196,0.010769979595619854,0.04434600701584896
MCAR,50,8,mode,X4776,X5220,-0.035363841004637166,-0.06833437405894904
MCAR,50,8,mode,X4776,X5226,-0.011809596141917369,-0.034637724292682796
MCAR,50,8,mode,X4780,X4794,0.03309907911159734,-0.0010143495595596038
MCAR,50,8,mode,X4780,X4828,0.11338773642554473,0.0687431360988606
MCAR,50,8,mode,X4780,X4954,0.11937327817625405,-0.037637546952642986
MCAR,50,8,mode,X4780,X5196,0.0075137545420497776,0.03604920469572467
MCAR,50,8,mode,X4780,X5220,0.08540252551527888,0.0435850156886537
MCAR,50,8,mode,X4780,X5226,0.08365805205931719,0.04607552978464667
MCAR,50,8,mode,X4794,X4828,-0.10340253000749859,-0.03636745714203932
MCAR,50,8,mode,X4794,X4954,0.023889661829999725,-0.09926477259394757
MCAR,50,8,mode,X4794,X5196,0.07804819248859426,0.032306498249087684
MCAR,50,8,mode,X4794,X5220,0.22125520449865627,0.045508147954963926
MCAR,50,8,mode,X4794,X5226,0.293182992258981,0.06704378660130765
MCAR,50,8,mode,X4828,X4954,0.0898312082395111,0.08167979725908323
MCAR,50,8,mode,X4828,X5196,0.0867489979267865,0.01235970023096119
MCAR,50,8,mode,X4828,X5220,-0.08470571522883175,-0.010548283195385923
MCAR,50,8,mode,X4828,X5226,0.005257824127121005,-0.01692566771665753
MCAR,50,8,mode,X4954,X5196,0.05668076556096307,0.034207107011938125
MCAR,50,8,mode,X4954,X5220,0.01332638833778191,-0.05373346165465358
MCAR,50,8,mode,X4954,X5226,0.009115046960387117,-0.02978103335892907
MCAR,50,8,mode,X5196,X5220,0.010876706757180532,0.06321790141900198
MCAR,50,8,mode,X5196,X5226,0.19674565372836075,0.07692442360381205
MCAR,50,8,mode,X5220,X5226,0.22752331878378967,0.06452827756516424
MCAR,50,9,missForest,X4676,X4729,-0.13458643807329113,-0.2527315567233441
MCAR,50,9,missForest,X4676,X4745,0.28750101650468146,0.22125434077617892
MCAR,50,9,missForest,X4676,X4776,-0.13607275948655725,-0.11327216746620837
MCAR,50,9,missForest,X4676,X4780,0.03227066473069483,-0.0054786789144574905
MCAR,50,9,missForest,X4676,X4794,0.28726106556196107,0.5545770185985803
MCAR,50,9,missForest,X4676,X4828,-0.05016493268689705,-0.11961797272932619
MCAR,50,9,missForest,X4676,X4954,-0.07620521767690396,-0.2453960214078966
MCAR,50,9,missForest,X4676,X5196,0.14065543365021957,0.16819096515617027
MCAR,50,9,missForest,X4676,X5220,0.1580721727478751,0.2565537094651671
MCAR,50,9,missForest,X4676,X5226,0.31866359788405507,0.4421504438852592
MCAR,50,9,missForest,X4729,X4745,0.1877755227700502,-0.011812030642599582
MCAR,50,9,missForest,X4729,X4776,-0.039420938985009576,-0.05862103817605487
MCAR,50,9,missForest,X4729,X4780,-0.07511823494614298,-0.05343537671652234
MCAR,50,9,missForest,X4729,X4794,-0.019198646680501544,-0.22306655651833554
MCAR,50,9,missForest,X4729,X4828,0.2593770060105025,0.3526460336818458
MCAR,50,9,missForest,X4729,X4954,0.03339604365470998,0.07438074851634893
MCAR,50,9,missForest,X4729,X5196,0.08442936399243549,-0.0501118769468658
MCAR,50,9,missForest,X4729,X5220,0.11297776096650695,-0.08186238991334406
MCAR,50,9,missForest,X4729,X5226,-0.14181228161804507,-0.1813892827696824
MCAR,50,9,missForest,X4745,X4776,-0.04755867404892234,-0.02238868314198232
MCAR,50,9,missForest,X4745,X4780,0.022871412401678868,-0.004081632653061194
MCAR,50,9,missForest,X4745,X4794,0.32942204912556916,0.46598589800857404
MCAR,50,9,missForest,X4745,X4828,-0.03625601174099287,0.16086590124561057
MCAR,50,9,missForest,X4745,X4954,0.05991069443423865,-0.008946061301216354
MCAR,50,9,missForest,X4745,X5196,0.18851541041753805,0.3420090169339451
MCAR,50,9,missForest,X4745,X5220,0.2053009022573063,0.2363370663625017
MCAR,50,9,missForest,X4745,X5226,0.17814625364561698,0.4413674147523752
MCAR,50,9,missForest,X4776,X4780,0.20718306749297075,0.16951431521786572
MCAR,50,9,missForest,X4776,X4794,0.04744317966081159,-0.09609167675529227
MCAR,50,9,missForest,X4776,X4828,0.0268928604497047,0.0052964348402020625
MCAR,50,9,missForest,X4776,X4954,0.17110590491418556,0.15422370951809672
MCAR,50,9,missForest,X4776,X5196,0.010769979595619854,-0.0052964348402020295
MCAR,50,9,missForest,X4776,X5220,-0.035363841004637166,-0.055057868702590024
MCAR,50,9,missForest,X4776,X5226,-0.011809596141917369,-0.07070858963964312
MCAR,50,9,missForest,X4780,X4794,0.03309907911159734,-0.036788360369097814
MCAR,50,9,missForest,X4780,X4828,0.11338773642554473,0.08323313737918141
MCAR,50,9,missForest,X4780,X4954,0.11937327817625405,0.029394201418282594
MCAR,50,9,missForest,X4780,X5196,0.0075137545420497776,0.05117582692687499
MCAR,50,9,missForest,X4780,X5220,0.08540252551527888,-0.007847485601225706
MCAR,50,9,missForest,X4780,X5226,0.08365805205931719,0.04119429204355519
MCAR,50,9,missForest,X4794,X4828,-0.10340253000749859,-0.12242122249333363
MCAR,50,9,missForest,X4794,X4954,0.023889661829999725,-0.06463372928124046
MCAR,50,9,missForest,X4794,X5196,0.07804819248859426,0.1560725537948189
MCAR,50,9,missForest,X4794,X5220,0.22125520449865627,0.2549589644600608
MCAR,50,9,missForest,X4794,X5226,0.293182992258981,0.3451904938598599
MCAR,50,9,missForest,X4828,X4954,0.0898312082395111,0.06391369067253443
MCAR,50,9,missForest,X4828,X5196,0.0867489979267865,0.09062999680204659
MCAR,50,9,missForest,X4828,X5220,-0.08470571522883175,0.006104731467397302
MCAR,50,9,missForest,X4828,X5226,0.005257824127121005,-0.062091041689696924
MCAR,50,9,missForest,X4954,X5196,0.05668076556096307,0.034284827446856105
MCAR,50,9,missForest,X4954,X5220,0.01332638833778191,0.07800000624000077
MCAR,50,9,missForest,X4954,X5226,0.009115046960387117,-0.1265274872461036
MCAR,50,9,missForest,X5196,X5220,0.010876706757180532,0.12010001411602375
MCAR,50,9,missForest,X5196,X5226,0.19674565372836075,0.23973267665842518
MCAR,50,9,missForest,X5220,X5226,0.22752331878378967,0.23339458712126035
MCAR,50,9,mice,X4676,X4729,-0.13458643807329113,-0.3028366913450547
MCAR,50,9,mice,X4676,X4745,0.28750101650468146,0.04127084520164705
MCAR,50,9,mice,X4676,X4776,-0.13607275948655725,-0.13354829952048186
MCAR,50,9,mice,X4676,X4780,0.03227066473069483,0.003907687458862375
MCAR,50,9,mice,X4676,X4794,0.28726106556196107,0.3775157902162408
MCAR,50,9,mice,X4676,X4828,-0.05016493268689705,-0.15563192537079115
MCAR,50,9,mice,X4676,X4954,-0.07620521767690396,-0.1717119057201071
MCAR,50,9,mice,X4676,X5196,0.14065543365021957,0.12090920647631934
MCAR,50,9,mice,X4676,X5220,0.1580721727478751,0.07078425827034988
MCAR,50,9,mice,X4676,X5226,0.31866359788405507,0.15502402801324144
MCAR,50,9,mice,X4729,X4745,0.1877755227700502,0.020626978693520977
MCAR,50,9,mice,X4729,X4776,-0.039420938985009576,-0.08135698952124339
MCAR,50,9,mice,X4729,X4780,-0.07511823494614298,0.012193276456464156
MCAR,50,9,mice,X4729,X4794,-0.019198646680501544,-0.2602189423531306
MCAR,50,9,mice,X4729,X4828,0.2593770060105025,0.15985091972185544
MCAR,50,9,mice,X4729,X4954,0.03339604365470998,0.16556565501719575
MCAR,50,9,mice,X4729,X5196,0.08442936399243549,0.026730662375657382
MCAR,50,9,mice,X4729,X5220,0.11297776096650695,0.0762430159843154
MCAR,50,9,mice,X4729,X5226,-0.14181228161804507,0.15313118864468608
MCAR,50,9,mice,X4745,X4776,-0.04755867404892234,0.03425305770562004
MCAR,50,9,mice,X4745,X4780,0.022871412401678868,0.07975396485929498
MCAR,50,9,mice,X4745,X4794,0.32942204912556916,0.2942964432836466
MCAR,50,9,mice,X4745,X4828,-0.03625601174099287,-0.0880864331382173
MCAR,50,9,mice,X4745,X4954,0.05991069443423865,-0.0005178159134064573
MCAR,50,9,mice,X4745,X5196,0.18851541041753805,0.2834349492298034
MCAR,50,9,mice,X4745,X5220,0.2053009022573063,0.06738175177761738
MCAR,50,9,mice,X4745,X5226,0.17814625364561698,0.40809933449337915
MCAR,50,9,mice,X4776,X4780,0.20718306749297075,0.05939440886209072
MCAR,50,9,mice,X4776,X4794,0.04744317966081159,-0.10070266635682011
MCAR,50,9,mice,X4776,X4828,0.0268928604497047,0.12865293273344028
MCAR,50,9,mice,X4776,X4954,0.17110590491418556,0.05794989219504326
MCAR,50,9,mice,X4776,X5196,0.010769979595619854,0.05913663946555579
MCAR,50,9,mice,X4776,X5220,-0.035363841004637166,0.02804086879147377
MCAR,50,9,mice,X4776,X5226,-0.011809596141917369,-0.10889575668707763
MCAR,50,9,mice,X4780,X4794,0.03309907911159734,-0.0484716055165293
MCAR,50,9,mice,X4780,X4828,0.11338773642554473,0.016211302303986583
MCAR,50,9,mice,X4780,X4954,0.11937327817625405,0.03382040467232623
MCAR,50,9,mice,X4780,X5196,0.0075137545420497776,0.13634227090797985
MCAR,50,9,mice,X4780,X5220,0.08540252551527888,-0.06892486956205983
MCAR,50,9,mice,X4780,X5226,0.08365805205931719,0.02968953560943685
MCAR,50,9,mice,X4794,X4828,-0.10340253000749859,-0.1689173763330777
MCAR,50,9,mice,X4794,X4954,0.023889661829999725,-0.020897524559339842
MCAR,50,9,mice,X4794,X5196,0.07804819248859426,-0.12255130689335038
MCAR,50,9,mice,X4794,X5220,0.22125520449865627,0.1516128995577524
MCAR,50,9,mice,X4794,X5226,0.293182992258981,0.06653608460821839
MCAR,50,9,mice,X4828,X4954,0.0898312082395111,0.11137826169626079
MCAR,50,9,mice,X4828,X5196,0.0867489979267865,0.012582848865346215
MCAR,50,9,mice,X4828,X5220,-0.08470571522883175,-0.015466580359001985
MCAR,50,9,mice,X4828,X5226,0.005257824127121005,0.13384014738614275
MCAR,50,9,mice,X4954,X5196,0.05668076556096307,0.04418404908011326
MCAR,50,9,mice,X4954,X5220,0.01332638833778191,0.13753329694730615
MCAR,50,9,mice,X4954,X5226,0.009115046960387117,0.0006875764541575698
MCAR,50,9,mice,X5196,X5220,0.010876706757180532,0.031551429583992506
MCAR,50,9,mice,X5196,X5226,0.19674565372836075,0.05528395247774947
MCAR,50,9,mice,X5220,X5226,0.22752331878378967,0.25193475384870057
MCAR,50,9,miceCART,X4676,X4729,-0.13458643807329113,-0.1581696836898219
MCAR,50,9,miceCART,X4676,X4745,0.28750101650468146,0.04729674338353783
MCAR,50,9,miceCART,X4676,X4776,-0.13607275948655725,-0.08117914408796652
MCAR,50,9,miceCART,X4676,X4780,0.03227066473069483,0.003463947086465895
MCAR,50,9,miceCART,X4676,X4794,0.28726106556196107,0.2572987068460354
MCAR,50,9,miceCART,X4676,X4828,-0.05016493268689705,-0.046394524040401966
MCAR,50,9,miceCART,X4676,X4954,-0.07620521767690396,-0.07428114316613622
MCAR,50,9,miceCART,X4676,X5196,0.14065543365021957,0.10911373148829595
MCAR,50,9,miceCART,X4676,X5220,0.1580721727478751,0.17335309877485766
MCAR,50,9,miceCART,X4676,X5226,0.31866359788405507,0.23511515802364197
MCAR,50,9,miceCART,X4729,X4745,0.1877755227700502,0.041455785720572104
MCAR,50,9,miceCART,X4729,X4776,-0.039420938985009576,-0.03076923076923089
MCAR,50,9,miceCART,X4729,X4780,-0.07511823494614298,-0.02428930837786309
MCAR,50,9,miceCART,X4729,X4794,-0.019198646680501544,-0.1604369837039631
MCAR,50,9,miceCART,X4729,X4828,0.2593770060105025,0.11420804814403213
MCAR,50,9,miceCART,X4729,X4954,0.03339604365470998,-0.006716857460779691
MCAR,50,9,miceCART,X4729,X5196,0.08442936399243549,0.0035228961656189237
MCAR,50,9,miceCART,X4729,X5220,0.11297776096650695,-0.04024652073894767
MCAR,50,9,miceCART,X4729,X5226,-0.14181228161804507,-0.028731793321461273
MCAR,50,9,miceCART,X4745,X4776,-0.04755867404892234,0.02192373283299477
MCAR,50,9,miceCART,X4745,X4780,0.022871412401678868,0.002517330908533929
MCAR,50,9,miceCART,X4745,X4794,0.32942204912556916,0.40945472498844476
MCAR,50,9,miceCART,X4745,X4828,-0.03625601174099287,0.12231009626178097
MCAR,50,9,miceCART,X4745,X4954,0.05991069443423865,0.01392263018048555
MCAR,50,9,miceCART,X4745,X5196,0.18851541041753805,0.0797767690996564
MCAR,50,9,miceCART,X4745,X5220,0.2053009022573063,0.14839589464143738
MCAR,50,9,miceCART,X4745,X5226,0.17814625364561698,0.10056665988699785
MCAR,50,9,miceCART,X4776,X4780,0.20718306749297075,0.08034155848062391
MCAR,50,9,miceCART,X4776,X4794,0.04744317966081159,-0.09379392893462458
MCAR,50,9,miceCART,X4776,X4828,0.0268928604497047,-0.045390378108525704
MCAR,50,9,miceCART,X4776,X4954,0.17110590491418556,0.23457332978415338
MCAR,50,9,miceCART,X4776,X5196,0.010769979595619854,0.027370193286731754
MCAR,50,9,miceCART,X4776,X5220,-0.035363841004637166,-0.032625877758791805
MCAR,50,9,miceCART,X4776,X5226,-0.011809596141917369,-0.07373823880402992
MCAR,50,9,miceCART,X4780,X4794,0.03309907911159734,0.027927807502198178
MCAR,50,9,miceCART,X4780,X4828,0.11338773642554473,0.09555007724303415
MCAR,50,9,miceCART,X4780,X4954,0.11937327817625405,0.11338773642554478
MCAR,50,9,miceCART,X4780,X5196,0.0075137545420497776,-0.028665518302219518
MCAR,50,9,miceCART,X4780,X5220,0.08540252551527888,-0.0003759846743707613
MCAR,50,9,miceCART,X4780,X5226,0.08365805205931719,0.08469669484476249
MCAR,50,9,miceCART,X4794,X4828,-0.10340253000749859,-0.01577830659798089
MCAR,50,9,miceCART,X4794,X4954,0.023889661829999725,-0.05388161754884786
MCAR,50,9,miceCART,X4794,X5196,0.07804819248859426,0.0805414039467676
MCAR,50,9,miceCART,X4794,X5220,0.22125520449865627,0.14230301594535366
MCAR,50,9,miceCART,X4794,X5226,0.293182992258981,0.13640350496556783
MCAR,50,9,miceCART,X4828,X4954,0.0898312082395111,0.003196329917738973
MCAR,50,9,miceCART,X4828,X5196,0.0867489979267865,-0.012070292846682882
MCAR,50,9,miceCART,X4828,X5220,-0.08470571522883175,0.03300034466388175
MCAR,50,9,miceCART,X4828,X5226,0.005257824127121005,-0.008452096150556204
MCAR,50,9,miceCART,X4954,X5196,0.05668076556096307,0.05761889704339097
MCAR,50,9,miceCART,X4954,X5220,0.01332638833778191,0.06727061637807671
MCAR,50,9,miceCART,X4954,X5226,0.009115046960387117,-0.007280886776193451
MCAR,50,9,miceCART,X5196,X5220,0.010876706757180532,0.03473715682973166
MCAR,50,9,miceCART,X5196,X5226,0.19674565372836075,0.13770401804496807
MCAR,50,9,miceCART,X5220,X5226,0.22752331878378967,0.1215789730891086
